timestamp;constellation;AGC;SNR;latitude;longitude;height;num_satellites;class
1725971014487.0;GLONASS;61.33022689819336;33.5;69.212384727;15.858590272;48.8136;15.0;legitimate
1725971015471.0;GLONASS;61.12821960449219;33.0;69.212373977;15.858597602;51.0216;15.0;legitimate
1725971016478.0;GLONASS;60.381736755371094;33.0;69.212361084;15.858579747;48.9906;13.0;legitimate
1725971017483.0;GLONASS;60.70954132080078;32.5;69.212369821;15.858590699;48.9833;14.0;legitimate
1725971018485.0;GLONASS;59.19001770019531;32.5;69.212387585;15.85847782;46.8827;15.0;legitimate
1725971019484.0;GLONASS;60.70954132080078;32.5;69.212352459;15.858493833;49.2234;16.0;legitimate
1725971020482.0;GLONASS;61.52764129638672;32.5;69.212357744;15.858415937;53.277;15.0;legitimate
1725971021484.0;GLONASS;58.66344451904297;32.5;69.212390425;15.858333398;50.86;15.0;legitimate
1725971022480.0;GLONASS;62.09431457519531;33.0;69.212398973;15.858313826;48.2845;15.0;legitimate
1725971023486.0;GLONASS;61.52764129638672;33.0;69.212378429;15.85825121;50.8591;14.0;legitimate
1725971024482.0;GLONASS;61.52764129638672;33.0;69.212426656;15.858227939;48.9436;14.0;legitimate
1725971025485.0;GLONASS;59.56501007080078;33.5;69.212461045;15.858210487;50.0772;14.0;legitimate
1725971026475.0;GLONASS;58.10286331176758;34.0;69.212471562;15.858198969;50.5455;13.0;legitimate
1725971027478.0;GLONASS;55.309627532958984;34.5;69.212585061;15.858202063;40.1633;13.0;legitimate
1725971028486.0;GLONASS;58.7981071472168;34.0;69.212639378;15.858244986;42.6797;13.0;legitimate
1725971029488.0;GLONASS;59.19001770019531;34.0;69.212685371;15.85814126;41.4173;14.0;legitimate
1725971030491.0;GLONASS;61.81559371948242;34.0;69.212800426;15.858105706;31.2807;14.0;legitimate
1725971031483.0;GLONASS;60.92140197753906;34.0;69.212889339;15.858075062;41.4298;13.0;legitimate
1725971032481.0;GLONASS;59.92447662353515;34.5;69.213036988;15.857992802;45.9646;13.0;legitimate
1725971033490.0;GLONASS;60.70954132080078;34.5;69.213127041;15.857879087;51.4639;14.0;legitimate
1725971034488.0;GLONASS;61.81559371948242;34.5;69.213249566;15.857739525;51.1529;13.0;legitimate
1725971035478.0;GLONASS;60.49237823486328;34.5;69.213395119;15.857655636;53.447;13.0;legitimate
1725971036489.0;GLONASS;60.381736755371094;34.5;69.213498657;15.857574212;50.1465;13.0;legitimate
1725971037491.0;GLONASS;59.56501007080078;35.0;69.213603466;15.857523505;47.7968;13.0;legitimate
1725971038486.0;GLONASS;60.15611267089844;35.0;69.213711952;15.857443193;40.6959;14.0;legitimate
1725971039485.0;GLONASS;61.33022689819336;35.0;69.213829346;15.857403259;43.327;14.0;legitimate
1725971040482.0;GLONASS;61.52764129638672;35.0;69.213972607;15.857331292;48.7241;14.0;legitimate
1725971041486.0;GLONASS;60.92140197753906;35.0;69.214112015;15.85725387;42.4819;15.0;legitimate
1725971042480.0;GLONASS;60.49237823486328;35.5;69.214229009;15.857207801;42.0572;15.0;legitimate
1725971043474.0;GLONASS;61.12821960449219;35.5;69.214336719;15.857130966;45.8442;15.0;legitimate
1725971044484.0;GLONASS;59.19001770019531;35.5;69.21445573;15.857077599;47.574;15.0;legitimate
1725971045485.0;GLONASS;59.806297302246094;35.5;69.214557081;15.85701284;47.2153;15.0;legitimate
1725971046477.0;GLONASS;59.92447662353515;35.0;69.214664436;15.8569816;49.5324;15.0;legitimate
1725971047486.0;GLONASS;59.56501007080078;35.0;69.214775867;15.856877051;49.7604;15.0;legitimate
1725971048479.0;GLONASS;58.45743942260742;35.5;69.214879591;15.856830357;49.5605;15.0;legitimate
1725971049492.0;GLONASS;61.81559371948242;36.5;69.214996951;15.856813287;55.5773;15.0;legitimate
1725971050489.0;GLONASS;63.367698669433594;37.5;69.215097441;15.856723402;55.8183;15.0;legitimate
1725971051478.0;GLONASS;61.12821960449219;38.0;69.21519094;15.856699156;50.981;15.0;legitimate
1725971052473.0;GLONASS;60.15611267089844;38.0;69.215302994;15.856588824;54.847;15.0;legitimate
1725971053484.0;GLONASS;60.70954132080078;37.5;69.215400572;15.856562491;52.3284;15.0;legitimate
1725971054480.0;GLONASS;61.52764129638672;37.0;69.2154835;15.85650175;49.0043;15.0;legitimate
1725971055485.0;GLONASS;59.92447662353515;37.0;69.215578284;15.856449847;48.9996;15.0;legitimate
1725971056487.0;GLONASS;60.49237823486328;36.5;69.215690449;15.856387377;51.5875;15.0;legitimate
1725971057475.0;GLONASS;60.15611267089844;36.0;69.215769313;15.856322483;49.6079;15.0;legitimate
1725971058481.0;GLONASS;60.381736755371094;36.0;69.215864788;15.856314651;47.851;15.0;legitimate
1725971059485.0;GLONASS;62.452545166015625;35.5;69.215978075;15.856263578;52.0186;15.0;legitimate
1725971060477.0;GLONASS;61.52764129638672;35.5;69.216058085;15.856210087;50.759;15.0;legitimate
1725971061480.0;GLONASS;61.81559371948242;35.0;69.216168569;15.856171191;52.7039;15.0;legitimate
